eta_0,chi_eff_0,eta_4,chi_eff_4,eta_8,chi_eff_8
0.15859481153911406,-0.505734615104518,0.16464573670045374,-0.09855800155840343,0.14713665793426314,0.02868293956410948
0.15933548632707878,-0.5028137729324847,0.16555887612246856,-0.09466163263934307,0.14781810872965426,0.03217314968633829
0.16,-0.5,0.166483172594392,-0.09073643162817437,0.14850502815704264,0.03566484988511724
0.1607546572652304,-0.49702768574978234,0.16740307998517448,-0.0868136163377603,0.14920163051547355,0.0391997091796527
0.16150848190434272,-0.4940738380675291,0.16831674113120584,-0.0829121062662139,0.14989596546230263,0.04273146618184252
0.16226033783238814,-0.4911687285687414,0.16924959094150918,-0.07891215127610253,0.15062639205034045,0.04642820972205866
0.16301986539220092,-0.4882519946402235,0.1701750276205475,-0.07492549951027447,0.15134838340852552,0.05009832995048887
0.16378247802983906,-0.48530136782772726,0.17109239669198942,-0.07100451604974681,0.15208213512155433,0.05380280216238795
0.16455043623761378,-0.48229174089127264,0.1720143581487658,-0.06705076566027629,0.15282611351424763,0.057563718695829186
0.1653131327333924,-0.47930208400914576,0.17293837163196557,-0.06307276484817323,0.15356761726532084,0.061296051049655534
0.16608208267128363,-0.47632110875864836,0.1738630017101544,-0.05910122809701463,0.15434947083895736,0.06523243925310153
0.16685093822835723,-0.4733196233811052,0.17478688403358805,-0.05513653245384288,0.15511291499896096,0.06907567677353713
0.16761754800250334,-0.4703606458727886,0.17571371123400098,-0.05116526413921057,0.15590884419764367,0.07307201719087973
0.1683891985226639,-0.4673904092676124,0.17663682325764588,-0.04719963614949982,0.15667843773723175,0.07691804775196985
0.16914213958892418,-0.4644521358809546,0.1775584433942546,-0.04322576004327243,0.15747920345907093,0.0809306781628416
0.1699252761838648,-0.4614691434496214,0.17848342450708324,-0.03925740801177849,0.15829284461217244,0.08500284305491645
0.1707098792135599,-0.4584296012075408,0.17940516436564258,-0.035300895396093,0.15913207161924586,0.08919296183395192
0.1714928116800679,-0.45540000394756947,0.18032370003547088,-0.03134717748854071,0.15996762642281978,0.09335104103273448
0.1722672261869742,-0.45238784426132767,0.1812411728020482,-0.027390443637170397,0.16080831607461035,0.09752256854412755
0.17305182820805667,-0.4493326928139165,0.1821663325930439,-0.02341474826976049,0.16166009616295807,0.1017542710643135
0.17382349947792616,-0.44634767422142757,0.18309089781331198,-0.019405967931403863,0.16251063181360098,0.10596059963922858
0.17459870683769985,-0.443320089081669,0.1840075231747288,-0.01545150043057901,0.1633811748456231,0.110283361045535
0.17538685250425473,-0.44025607454159393,0.1849239299484334,-0.011465718529010415,0.1642693210261362,0.11468042859774144
0.1761674230590655,-0.43720144157536533,0.18584619002060515,-0.007466336070604838,0.1651738237414183,0.11917387453354344
0.1769406532058961,-0.4342081873994019,0.1867528697157356,-0.0035385287028029244,0.1660752410916764,0.12363474644777059
0.17773383809324844,-0.43113032791141864,0.1875,0.0,0.1669896543663272,0.12815563083918427
0.17850801193981994,-0.42809752206521684,0.18841747748161722,0.003974681773896041,0.1679299207231696,0.13280541580055324
0.17928703611701147,-0.4250811273810092,0.18932780139792083,0.007925356211291701,0.16886538030169013,0.13744171169940364
0.18006713906525695,-0.42207149373560326,0.19023190650662442,0.011857753291956992,0.16981088408111372,0.1421034516455733
0.1808419843565353,-0.4190615308259966,0.1911421030179979,0.01582691198120721,0.17076232099152708,0.1468533066809489
0.18162694275467717,-0.4160149649723641,0.19204968002753614,0.01979711937087561,0.17172454843888135,0.15160084168156251
0.18240664538047674,-0.41295932711326433,0.19296045840077952,0.023788470417229333,0.17271039366796728,0.15648765583716429
0.18319420793343294,-0.4099022027015458,0.19386570110279988,0.02775527922448793,0.1736995315825201,0.16136605706357116
0.18396903846172585,-0.40688102039258556,0.19476724088669128,0.031717040076489955,0.17471628165255665,0.16639684228692753
0.18476080515980967,-0.40381137435345255,0.1956770854062096,0.03570811338286241,0.17573197085614078,0.17141524134858702
0.18554039417201887,-0.4007529879266416,0.19657553345901674,0.03964781239817857,0.17674588949540818,0.1764257284664348
0.18632266559227256,-0.3977184404093053,0.19747615725208123,0.0435904568350856,0.17777802540869375,0.18154181913538828
0.18709366995819146,-0.39472713561160455,0.19837004702377165,0.047522818949228156,0.17880066295019245,0.18660336904543154
0.18786485860999122,-0.39173230912910245,0.1992616428435384,0.05145873909000388,0.17983235715889748,0.19174074120971155
0.18864025034455914,-0.38870544705891147,0.20015524524549536,0.055412391011437384,0.1808759874187613,0.19690581303236998
0.1894180174927132,-0.38566964866637227,0.20104623070059793,0.059369638189669574,0.18194118923898514,0.20216769733586903
0.19018680165454926,-0.38269800445090213,0.20193472060440742,0.06331278396334308,0.1829869967809046,0.20734943699293581
0.19096197501286044,-0.37970238343812185,0.20282118393463455,0.06723686164822565,0.18405095963901288,0.2126230162156166
0.1917361515184479,-0.3767024912251555,0.20370594017352148,0.07116077138805804,0.18511149744208283,0.2179017172501177
0.19251031546782063,-0.3736815677262406,0.20458381713198545,0.07506655681994805,0.1861762732152915,0.22323007694587416
0.19327275166197616,-0.37071347107933883,0.2054572761809811,0.07896439119720114,0.1872537388120598,0.22864487654772492
0.1940472831699713,-0.3677204936784703,0.20633754843559346,0.08288717592967404,0.18833474629890684,0.23401741091186473
0.19482226969536418,-0.3647177306386103,0.20721598080162862,0.08681349085207299,0.18942917914849602,0.23947858891697657
0.19558264384712942,-0.3617993357745743,0.20808249381439944,0.0906728097617816,0.1905312500042529,0.2450004578053956
0.19635392133623095,-0.3587930561570946,0.20894996942947694,0.09454529135693605,0.19162515700955443,0.2504906738020383
0.19713209483257454,-0.355794550659931,0.2098137001070289,0.09838448618863761,0.19272281917657083,0.2559979305444322
0.1978892326569886,-0.3528624509975334,0.21066799553990792,0.10220390219377679,0.1938261580575816,0.2615140385527922
0.19864673160679408,-0.34992019081000375,0.21153245609283083,0.10606558099177646,0.19493540359350664,0.267104384478768
0.1994059258871908,-0.34699642076967174,0.21238564620228745,0.10985633020065409,0.19603783860720553,0.2726486884244624
0.2001665387033061,-0.34405978931472225,0.21324009809617298,0.11368181262358712,0.19714257652066175,0.27820482782477773
0.20092114915067863,-0.3411093362987231,0.2140951537670689,0.11749962392225073,0.19824848254780966,0.28378388352486006
0.20168176328633727,-0.3381574542495197,0.2149537712228813,0.12135922894412549,0.19936037767270656,0.2894003846812845
0.2024284193259969,-0.3352493955733555,0.21580797011940347,0.12517838349938484,0.20044938470544876,0.29488594163494514
0.20318046830694333,-0.3323094342503607,0.21665734198509207,0.12899094495691704,0.20155843695550849,0.30045458877391457
0.20393492618520348,-0.32938336355667247,0.21751155164215943,0.13284220677645478,0.20265038038420194,0.305966228367154
0.20468692154077864,-0.32645235967794706,0.21834937235403093,0.13658809099781172,0.20374875588066865,0.31151580262737727
0.20543481536244765,-0.32352620436493706,0.21918835034716178,0.1403423009838077,0.20484680187394924,0.31708144654784437
0.20618333466128067,-0.32060946964839954,0.22003185896110955,0.14412956230055762,0.20594334163535297,0.32261761379170834
0.20693222368590583,-0.3176677103505726,0.22087517453459982,0.14792048270475083,0.2070397626532824,0.32818425041295174
0.20768205554667166,-0.3147351541375008,0.2217177349388429,0.15171037067737903,0.2081321439910763,0.3336929043869847
0.20842733311575096,-0.31181672533772314,0.22254446621384083,0.15545473071494392,0.2092190123702182,0.33919272691571406
0.20918221371460274,-0.30885943513085734,0.22337555171340367,0.15919023395278536,0.21029950598383002,0.3446683992162799
0.20992729462886123,-0.3059238182937366,0.22421224498835446,0.16296562810622425,0.21140167229390378,0.3502934149650826
0.21067378880568938,-0.3029631706438238,0.2250373629521762,0.16671595432569578,0.2124852010926585,0.35582563683608004
0.21142583908828444,-0.29999337188465586,0.2258580697347525,0.17043083548187124,0.21357366415720885,0.3614098877997656
0.21216519058254504,-0.2970707756438309,0.2266792232187892,0.1741452953708202,0.2146541941343405,0.3669183505071413
0.21291145659854913,-0.29411770164467477,0.22751164318040437,0.17792023910924917,0.2157212417688103,0.37235625352368584
0.21365488306170125,-0.29117350112621476,0.22834207837108697,0.1816970999662272,0.21677804528642988,0.37775002064802793
0.21440883087660068,-0.28820751926607713,0.2291586855879345,0.18540990416498043,0.21782207086525932,0.3831151920758965
0.21515474737020104,-0.28524582203921733,0.2299646118577227,0.18908895625283953,0.21886640464175314,0.38846841849936076
0.21589871683651743,-0.282298064896677,0.23077376574414044,0.19279743546021327,0.21990893335460923,0.39383278821915096
0.21665742304166305,-0.279312352037972,0.2315938461851539,0.19654203383409663,0.22094880554460114,0.39922641932865577
0.21739337615516857,-0.27638594081494705,0.2324066853881448,0.2002712109953525,0.22198181053829985,0.40457566523319444
0.21814522592115237,-0.2734267072704699,0.23320939353653913,0.2039703264595767,0.2230110091973216,0.40988667688319524
0.21889658392868117,-0.27045329448542665,0.23401865520159346,0.20767887587463787,0.22402074624948098,0.4151139037477558
0.21964251154945577,-0.2674883587910737,0.2348117390574188,0.21132264338208462,0.22502361904994264,0.42038819805942723
0.2203913000517085,-0.2645211633578963,0.2356115319641229,0.21499514033401976,0.22601771922938038,0.4256020352551603
0.22114566150391102,-0.2614961725952031,0.23638986390640837,0.2186012980459607,0.22700239791769983,0.43077461470527406
0.22189472129972307,-0.2585025952309361,0.23718668893304912,0.22226072945784317,0.22799226379462276,0.43593996630300713
0.22263193738672077,-0.25556283265066404,0.23797446565126343,0.22591943477233645,0.22895365826654854,0.4409634252267798
0.22337237958501222,-0.2525668258894681,0.23875545832832257,0.22954680189666474,0.22990709743975765,0.4460013293623485
0.22412011297252862,-0.24956930657020412,0.2395356444436552,0.23316749093548547,0.2308577744745273,0.4510221098286778
0.224871314724524,-0.24653988079045952,0.2403254459800442,0.23682528447078224,0.2318072990505206,0.4559840134516134
0.22561129469893165,-0.24353431739401157,0.24108927645280184,0.2404069149955704,0.2327601265116583,0.461013463700906
0.22634306870884774,-0.24053415697577976,0.2418632424531111,0.24400118505933624,0.2336865590291766,0.4659127294452613
0.22707182502707499,-0.23754398322946987,0.24263899948108672,0.2476027574437418,0.23462274570653868,0.4708768203201176
0.22779754312564274,-0.23458040491837776,0.24341127602228121,0.25122107201689103,0.23554437883794013,0.4758139529490895
0.22853237456398362,-0.23157033031685237,0.24418014283388653,0.25480298461473505,0.23644471044913692,0.4806747112660325
0.22926843295667912,-0.22855161951410188,0.2449490290232831,0.2584017953244472,0.2373339242733079,0.4854632164903178
0.2299953872433342,-0.22557554769664948,0.24570989548374894,0.26196615954784047,0.2382474680208646,0.4903924426171194
0.23071871217587434,-0.22255714886733668,0.24645871048765236,0.26550212837144443,0.23915343236968245,0.49531678326906886
0.2314469137640933,-0.2195524439213926,0.2472190326037838,0.2690943091713064,0.24,0.5
0.23216607257827676,-0.2165571303230153,0.24796882897167222,0.2726318701780575,0.2408696289605865,0.504761011138939
0.23287990421798946,-0.2135467791909665,0.2487203136427862,0.2761656195774944,0.24176254139179046,0.5096124888246657
0.23359305406324074,-0.21059589760774616,0.2494711893483243,0.2796987860312564,0.24266137877922125,0.5144901543156173
0.23432268530363498,-0.20754772010097286,,,0.24352868161244315,0.5192072422666166
0.23505641954631193,-0.2045090900905046,,,0.2443677082326947,0.5238142380628487
0.23576448129779343,-0.20154230653570404,,,0.24521514144775727,0.528464536776573
0.23648343609315883,-0.19856779211917497,,,0.24607924110428434,0.5332258457226464
0.2371951735675951,-0.19560442111656953,,,0.2469308407102549,0.5379369290059012
0.2379060078847659,-0.19262206196637927,,,0.2478032834561653,0.5427547707967351
0.23863130086624187,-0.18961588892277387,,,0.248658168552724,0.547476504680247
0.23934248246556097,-0.18663647793709162,,,0.24950172420536917,0.5521517682378515
0.24006202474928423,-0.18362624731807473,,,,
0.24077442030784807,-0.18065341389384554,,,,
0.24149114594549803,-0.17766539890042946,,,,
0.24218793422672455,-0.17472431242259748,,,,
0.24289120884958107,-0.17178664875937355,,,,
0.24360140176465903,-0.16881501176217295,,,,
0.24429310808049004,-0.16590161900499573,,,,
0.24498622218731259,-0.16300052262519657,,,,
0.2456694090392974,-0.1601351966364992,,,,
0.2463515810931717,-0.15725408562417753,,,,
0.24703325732397852,-0.15438489533600025,,,,
0.24771602028087772,-0.15152610491131588,,,,
0.24839620431395915,-0.1486654661135811,,,,
0.24907651843861114,-0.14579387975174304,,,,
0.24973861719300003,-0.14295810982108578,,,,
