# loss	lr
1.628177985548973083e-02,9.995966684073209763e-04
1.113366521894931793e-02,9.995966684073209763e-04
1.000373903661966324e-02,9.995966684073209763e-04
9.471216239035129547e-03,9.995966684073209763e-04
9.098201990127563477e-03,9.995966684073209763e-04
8.804729208350181580e-03,9.995966684073209763e-04
8.639917708933353424e-03,9.995966684073209763e-04
8.463230915367603302e-03,9.995966684073209763e-04
8.336083963513374329e-03,9.995966684073209763e-04
8.216436021029949188e-03,9.995966684073209763e-04
8.108071051537990570e-03,9.995966684073209763e-04
8.021587505936622620e-03,9.995966684073209763e-04
7.944438606500625610e-03,9.995966684073209763e-04
7.883334532380104065e-03,9.995966684073209763e-04
7.831485010683536530e-03,9.995966684073209763e-04
7.770714350044727325e-03,9.995966684073209763e-04
7.744485046714544296e-03,9.995966684073209763e-04
7.700454909354448318e-03,9.995966684073209763e-04
7.675075437873601913e-03,9.995966684073209763e-04
7.645477075129747391e-03,9.995966684073209763e-04
7.625027094036340714e-03,9.995966684073209763e-04
7.596621289849281311e-03,9.995966684073209763e-04
7.576424628496170044e-03,9.995966684073209763e-04
7.601625286042690277e-03,9.995966684073209763e-04
7.563371211290359497e-03,9.995966684073209763e-04
7.533236406743526459e-03,9.995966684073209763e-04
7.516555488109588623e-03,9.995966684073209763e-04
7.498500403016805649e-03,9.995966684073209763e-04
7.479822728782892227e-03,9.995966684073209763e-04
7.454252801835536957e-03,9.995966684073209763e-04
7.441200781613588333e-03,9.995966684073209763e-04
7.442714646458625793e-03,9.995966684073209763e-04
7.414487190544605255e-03,9.995966684073209763e-04
7.398575078696012497e-03,9.995966684073209763e-04
7.411163300275802612e-03,9.995966684073209763e-04
7.383199408650398254e-03,9.995966684073209763e-04
7.369807455688714981e-03,9.995966684073209763e-04
7.362827192991971970e-03,9.995966684073209763e-04
7.355372887104749680e-03,9.995966684073209763e-04
7.348840590566396713e-03,9.995966684073209763e-04
7.354464381933212280e-03,9.995966684073209763e-04
7.325367536395788193e-03,9.995966684073209763e-04
7.336024660617113113e-03,9.995966684073209763e-04
7.323989178985357285e-03,9.995966684073209763e-04
7.329955231398344040e-03,9.995966684073209763e-04
7.326169405132532120e-03,9.995966684073209763e-04
7.313657552003860474e-03,9.995966684073209763e-04
7.301511708647012711e-03,9.995966684073209763e-04
7.296288851648569107e-03,9.995966684073209763e-04
7.300824858248233795e-03,9.995966684073209763e-04
7.275920361280441284e-03,9.995966684073209763e-04
7.278315257281064987e-03,9.995966684073209763e-04
7.270793430507183075e-03,9.995966684073209763e-04
7.260040380060672760e-03,9.995966684073209763e-04
7.239868864417076111e-03,9.995966684073209763e-04
7.250740658491849899e-03,9.995966684073209763e-04
7.241704035550355911e-03,9.995966684073209763e-04
7.230139803141355515e-03,9.995966684073209763e-04
7.245204877108335495e-03,9.995966684073209763e-04
7.238297723233699799e-03,9.995966684073209763e-04
7.231050636619329453e-03,9.995966684073209763e-04
7.221182342618703842e-03,9.995966684073209763e-04
7.210887502878904343e-03,9.995966684073209763e-04
7.201960310339927673e-03,9.995966684073209763e-04
7.213923614472150803e-03,9.995966684073209763e-04
7.201795466244220734e-03,9.995966684073209763e-04
7.208622992038726807e-03,9.995966684073209763e-04
7.206578738987445831e-03,9.995966684073209763e-04
7.196415215730667114e-03,9.995966684073209763e-04
7.182681001722812653e-03,9.995966684073209763e-04
7.194270379841327667e-03,9.995966684073209763e-04
7.181259337812662125e-03,9.995966684073209763e-04
7.178331259638071060e-03,9.995966684073209763e-04
7.179831154644489288e-03,9.995966684073209763e-04
7.177769672125577927e-03,9.995966684073209763e-04
7.146653719246387482e-03,9.995966684073209763e-04
7.163478527218103409e-03,9.995966684073209763e-04
7.160273380577564240e-03,9.995966684073209763e-04
7.148899137973785400e-03,9.995966684073209763e-04
7.152521051466464996e-03,9.995966684073209763e-04
7.148932665586471558e-03,9.995966684073209763e-04
7.143473718315362930e-03,9.995966684073209763e-04
7.135836407542228699e-03,9.995966684073209763e-04
7.136185653507709503e-03,9.995966684073209763e-04
7.140819448977708817e-03,9.995966684073209763e-04
7.130846381187438965e-03,9.995966684073209763e-04
7.126420270651578903e-03,9.995966684073209763e-04
7.135450839996337891e-03,9.995966684073209763e-04
7.117951288819313049e-03,9.995966684073209763e-04
7.131248246878385544e-03,9.995966684073209763e-04
7.110584992915391922e-03,9.995966684073209763e-04
7.117524743080139160e-03,9.995966684073209763e-04
7.107437588274478912e-03,9.995966684073209763e-04
7.085158489644527435e-03,9.995966684073209763e-04
7.109156344085931778e-03,9.995966684073209763e-04
7.079881150275468826e-03,9.995966684073209763e-04
7.077338639646768570e-03,9.995966684073209763e-04
7.080173119902610779e-03,9.995966684073209763e-04
7.060146890580654144e-03,9.995966684073209763e-04
7.079538423568010330e-03,9.995966684073209763e-04
