# loss	lr
1.931838691234588623e-02,9.996122680604457855e-04
1.415403187274932861e-02,9.996122680604457855e-04
1.322441082447767258e-02,9.996122680604457855e-04
1.271468400955200195e-02,9.996122680604457855e-04
1.242686621844768524e-02,9.996122680604457855e-04
1.222101133316755295e-02,9.996122680604457855e-04
1.207342930138111115e-02,9.996122680604457855e-04
1.196549925953149796e-02,9.996122680604457855e-04
1.187037117779254913e-02,9.996122680604457855e-04
1.178730186074972153e-02,9.996122680604457855e-04
1.172105781733989716e-02,9.996122680604457855e-04
1.166722830384969711e-02,9.996122680604457855e-04
1.161485444754362106e-02,9.996122680604457855e-04
1.156376674771308899e-02,9.996122680604457855e-04
1.152956113219261169e-02,9.996122680604457855e-04
1.148674264550209045e-02,9.996122680604457855e-04
1.145748514682054520e-02,9.996122680604457855e-04
1.144454255700111389e-02,9.996122680604457855e-04
1.138861663639545441e-02,9.996122680604457855e-04
1.137028168886899948e-02,9.996122680604457855e-04
1.132177934050559998e-02,9.996122680604457855e-04
1.132203172892332077e-02,9.996122680604457855e-04
1.129939313977956772e-02,9.996122680604457855e-04
1.128296554088592529e-02,9.996122680604457855e-04
1.127867586910724640e-02,9.996122680604457855e-04
1.125488150864839554e-02,9.996122680604457855e-04
1.123033557087182999e-02,9.996122680604457855e-04
1.123322080820798874e-02,9.996122680604457855e-04
1.120741572231054306e-02,9.996122680604457855e-04
1.119270455092191696e-02,9.996122680604457855e-04
1.119618583470582962e-02,9.996122680604457855e-04
1.117993332445621490e-02,9.996122680604457855e-04
1.116185728460550308e-02,9.996122680604457855e-04
1.114703714847564697e-02,9.996122680604457855e-04
1.113010104745626450e-02,9.996122680604457855e-04
1.112246885895729065e-02,9.996122680604457855e-04
1.110212970525026321e-02,9.996122680604457855e-04
1.109513733536005020e-02,9.996122680604457855e-04
1.107521820813417435e-02,9.996122680604457855e-04
1.105787046253681183e-02,9.996122680604457855e-04
1.104731205850839615e-02,9.996122680604457855e-04
1.104922965168952942e-02,9.996122680604457855e-04
1.104099955409765244e-02,9.996122680604457855e-04
1.103756017982959747e-02,9.996122680604457855e-04
1.101058349013328552e-02,9.996122680604457855e-04
1.101250573992729187e-02,9.996122680604457855e-04
1.099884696304798126e-02,9.996122680604457855e-04
1.099968142807483673e-02,9.996122680604457855e-04
1.098101492971181870e-02,9.996122680604457855e-04
1.098875608295202255e-02,9.996122680604457855e-04
1.097970735281705856e-02,9.996122680604457855e-04
1.096265669912099838e-02,9.996122680604457855e-04
1.095191575586795807e-02,9.996122680604457855e-04
1.096153631806373596e-02,9.996122680604457855e-04
1.094057969748973846e-02,9.996122680604457855e-04
1.094653923064470291e-02,9.996122680604457855e-04
1.093608792871236801e-02,9.996122680604457855e-04
1.093165297061204910e-02,9.996122680604457855e-04
1.092027220875024796e-02,9.996122680604457855e-04
1.090623904019594193e-02,9.996122680604457855e-04
1.090802066028118134e-02,9.996122680604457855e-04
1.088634319603443146e-02,9.996122680604457855e-04
1.088681910187005997e-02,9.996122680604457855e-04
1.088359300047159195e-02,9.996122680604457855e-04
1.087755523622035980e-02,9.996122680604457855e-04
1.087921112775802612e-02,9.996122680604457855e-04
1.085655204951763153e-02,9.996122680604457855e-04
1.085052825510501862e-02,9.996122680604457855e-04
1.086390949785709381e-02,9.996122680604457855e-04
1.086872722953557968e-02,9.996122680604457855e-04
1.085629779845476151e-02,9.996122680604457855e-04
1.085057668387889862e-02,9.996122680604457855e-04
1.084735710173845291e-02,9.996122680604457855e-04
1.083080563694238663e-02,9.996122680604457855e-04
1.082546263933181763e-02,9.996122680604457855e-04
1.083161681890487671e-02,9.996122680604457855e-04
1.083702687174081802e-02,9.996122680604457855e-04
1.083446666598320007e-02,9.996122680604457855e-04
1.082386914640665054e-02,9.996122680604457855e-04
1.080884877592325211e-02,9.996122680604457855e-04
1.079993974417448044e-02,9.996122680604457855e-04
1.081911288201808929e-02,9.996122680604457855e-04
1.080573629587888718e-02,9.996122680604457855e-04
1.080961246043443680e-02,9.996122680604457855e-04
1.079713646322488785e-02,9.996122680604457855e-04
1.080271601676940918e-02,9.996122680604457855e-04
1.081332005560398102e-02,9.996122680604457855e-04
1.079037599265575409e-02,9.996122680604457855e-04
1.080137863755226135e-02,9.996122680604457855e-04
1.079893857240676880e-02,9.996122680604457855e-04
1.077412907034158707e-02,9.996122680604457855e-04
1.077121309936046600e-02,9.996122680604457855e-04
1.077774073928594589e-02,9.996122680604457855e-04
1.076725590974092484e-02,9.996122680604457855e-04
1.075487770140171051e-02,9.996122680604457855e-04
1.076557114720344543e-02,9.996122680604457855e-04
1.076672319322824478e-02,9.996122680604457855e-04
1.076482608914375305e-02,9.996122680604457855e-04
1.074780523777008057e-02,9.996122680604457855e-04
1.075121853500604630e-02,9.996122680604457855e-04
